tempc,precipmm,humidity,windspeedkmph,visibility,pressure,cloudcover,heatindexC,dewpointC,windchillC,windgustkmph,uvindex,time_new,datetime,icon,desc,temp,templow,baro,wind,wd,hum,year,month,day
27,0.0,81,10,10,1012,7,30,23,27,13,1,1,2018-01-08,14.0,Haze.,24.0,24.0,1012.0,0.0,0.0,90.0,2018,1,8
27,0.0,81,9,10,1012,10,30,23,27,12,1,2,2018-01-08,14.0,Haze.,24.0,24.0,1012.0,0.0,0.0,90.0,2018,1,8
26,0.0,82,9,10,1012,14,29,23,26,11,1,3,2018-01-08,14.0,Haze.,24.0,24.0,1012.0,0.0,0.0,90.0,2018,1,8
27,0.0,80,9,10,1013,16,29,23,27,11,1,4,2018-01-08,14.0,Haze.,24.0,24.0,1012.0,0.0,0.0,90.0,2018,1,8
27,0.0,79,8,10,1013,18,30,23,27,10,1,5,2018-01-08,14.0,Haze.,24.0,24.0,1012.0,0.0,0.0,90.0,2018,1,8
27,0.0,77,8,10,1013,20,30,23,27,10,7,6,2018-01-08,2.0,Scattered clouds.,30.0,24.0,1013.0,2.0,90.0,78.0,2018,1,8
28,0.0,73,9,10,1013,22,32,23,28,11,7,7,2018-01-08,2.0,Scattered clouds.,30.0,24.0,1013.0,2.0,90.0,78.0,2018,1,8
30,0.0,68,11,10,1013,24,34,23,30,12,7,8,2018-01-08,2.0,Scattered clouds.,30.0,24.0,1013.0,2.0,90.0,78.0,2018,1,8
31,0.0,63,12,10,1013,26,35,23,31,14,8,9,2018-01-08,2.0,Scattered clouds.,30.0,24.0,1013.0,2.0,90.0,78.0,2018,1,8
31,0.0,61,13,10,1013,23,36,23,31,15,8,10,2018-01-08,2.0,Scattered clouds.,30.0,24.0,1013.0,2.0,90.0,78.0,2018,1,8
32,0.0,59,14,10,1012,21,37,23,32,16,8,11,2018-01-08,2.0,Scattered clouds.,30.0,24.0,1013.0,2.0,90.0,78.0,2018,1,8
32,0.0,57,15,10,1012,18,37,23,32,17,8,12,2018-01-08,6.0,Partly sunny.,30.0,27.0,1010.0,3.0,330.0,80.0,2018,1,8
32,0.0,59,15,10,1012,14,37,23,32,18,8,13,2018-01-08,6.0,Partly sunny.,30.0,27.0,1010.0,3.0,330.0,80.0,2018,1,8
31,0.0,62,16,10,1012,10,36,23,31,19,8,14,2018-01-08,6.0,Partly sunny.,30.0,27.0,1010.0,3.0,330.0,80.0,2018,1,8
31,0.0,64,16,10,1011,7,36,23,31,20,8,15,2018-01-08,6.0,Partly sunny.,30.0,27.0,1010.0,3.0,330.0,80.0,2018,1,8
30,0.0,68,14,10,1012,6,34,23,30,17,7,16,2018-01-08,6.0,Partly sunny.,30.0,27.0,1010.0,3.0,330.0,80.0,2018,1,8
29,0.0,72,12,10,1012,6,33,23,29,15,7,17,2018-01-08,6.0,Partly sunny.,30.0,27.0,1010.0,3.0,330.0,80.0,2018,1,8
28,0.0,76,10,10,1013,5,32,24,28,13,1,18,2018-01-08,14.0,Passing clouds.,26.0,25.0,1012.0,1.0,130.0,94.0,2018,1,8
28,0.0,77,10,10,1013,5,32,24,28,12,1,19,2018-01-08,14.0,Passing clouds.,26.0,25.0,1012.0,1.0,130.0,94.0,2018,1,8
28,0.0,78,9,10,1013,4,32,24,28,11,1,20,2018-01-08,14.0,Passing clouds.,26.0,25.0,1012.0,1.0,130.0,94.0,2018,1,8
28,0.0,79,9,10,1013,4,32,24,28,10,1,21,2018-01-08,14.0,Passing clouds.,26.0,25.0,1012.0,1.0,130.0,94.0,2018,1,8
29,0.0,79,8,10,1013,3,34,25,29,9,1,22,2018-01-08,14.0,Passing clouds.,26.0,25.0,1012.0,1.0,130.0,94.0,2018,1,8
29,0.0,79,7,10,1013,2,36,25,29,8,1,23,2018-01-08,14.0,Passing clouds.,26.0,25.0,1012.0,1.0,130.0,94.0,2018,1,8
30,0.0,80,6,10,1013,1,38,26,30,7,1,0,2018-01-09,14.0,Passing clouds.,24.0,24.0,1012.0,2.0,140.0,92.0,2018,1,9
29,0.0,80,6,10,1013,2,36,26,29,7,1,1,2018-01-09,14.0,Passing clouds.,24.0,24.0,1012.0,2.0,140.0,92.0,2018,1,9
29,0.0,81,6,10,1013,2,34,25,29,6,1,2,2018-01-09,14.0,Passing clouds.,24.0,24.0,1012.0,2.0,140.0,92.0,2018,1,9
28,0.0,81,5,10,1013,2,32,24,28,6,1,3,2018-01-09,14.0,Passing clouds.,24.0,24.0,1012.0,2.0,140.0,92.0,2018,1,9
28,0.0,80,5,10,1013,3,32,24,28,6,1,4,2018-01-09,14.0,Passing clouds.,24.0,24.0,1012.0,2.0,140.0,92.0,2018,1,9
28,0.0,78,6,10,1014,3,32,24,28,6,1,5,2018-01-09,14.0,Passing clouds.,24.0,24.0,1012.0,2.0,140.0,92.0,2018,1,9
28,0.0,76,6,10,1014,4,31,23,28,7,7,6,2018-01-09,6.0,Partly sunny.,31.0,24.0,507.0,2.0,130.0,45.0,2018,1,9
29,0.0,71,6,10,1014,5,33,23,29,7,7,7,2018-01-09,6.0,Partly sunny.,31.0,24.0,507.0,2.0,130.0,45.0,2018,1,9
30,0.0,66,6,10,1014,7,34,23,30,7,7,8,2018-01-09,6.0,Partly sunny.,31.0,24.0,507.0,2.0,130.0,45.0,2018,1,9
31,0.0,60,6,10,1014,9,35,22,31,7,8,9,2018-01-09,6.0,Partly sunny.,31.0,24.0,507.0,2.0,130.0,45.0,2018,1,9
32,0.0,58,9,10,1013,11,36,22,32,10,8,10,2018-01-09,6.0,Partly sunny.,31.0,24.0,507.0,2.0,130.0,45.0,2018,1,9
32,0.0,56,11,10,1012,12,37,22,32,12,8,11,2018-01-09,6.0,Partly sunny.,31.0,24.0,507.0,2.0,130.0,45.0,2018,1,9
33,0.0,54,13,10,1012,14,37,22,33,15,8,12,2018-01-09,6.0,Partly sunny.,32.0,31.0,1010.0,2.0,20.0,56.0,2018,1,9
32,0.0,57,15,10,1012,11,36,22,32,17,8,13,2018-01-09,6.0,Partly sunny.,32.0,31.0,1010.0,2.0,20.0,56.0,2018,1,9
31,0.0,60,16,10,1011,8,35,22,31,20,8,14,2018-01-09,6.0,Partly sunny.,32.0,31.0,1010.0,2.0,20.0,56.0,2018,1,9
30,0.0,63,18,10,1011,5,34,22,30,23,8,15,2018-01-09,6.0,Partly sunny.,32.0,31.0,1010.0,2.0,20.0,56.0,2018,1,9
29,0.0,67,16,10,1012,5,33,22,29,20,7,16,2018-01-09,6.0,Partly sunny.,32.0,31.0,1010.0,2.0,20.0,56.0,2018,1,9
28,0.0,71,14,10,1013,4,32,23,28,17,7,17,2018-01-09,6.0,Partly sunny.,32.0,31.0,1010.0,2.0,20.0,56.0,2018,1,9
28,0.0,76,12,10,1013,4,31,23,28,15,1,18,2018-01-09,14.0,Passing clouds.,27.0,26.0,1013.0,2.0,140.0,72.0,2018,1,9
28,0.0,76,12,10,1013,4,31,23,28,14,1,19,2018-01-09,14.0,Passing clouds.,27.0,26.0,1013.0,2.0,140.0,72.0,2018,1,9
28,0.0,77,11,10,1014,4,31,23,28,13,1,20,2018-01-09,14.0,Passing clouds.,27.0,26.0,1013.0,2.0,140.0,72.0,2018,1,9
28,0.0,77,10,10,1014,4,32,24,28,13,1,21,2018-01-09,14.0,Passing clouds.,27.0,26.0,1013.0,2.0,140.0,72.0,2018,1,9
27,0.0,78,10,10,1014,7,31,23,27,12,1,22,2018-01-09,14.0,Passing clouds.,27.0,26.0,1013.0,2.0,140.0,72.0,2018,1,9
27,0.0,79,10,10,1014,10,30,23,27,12,1,23,2018-01-09,14.0,Passing clouds.,27.0,26.0,1013.0,2.0,140.0,72.0,2018,1,9
27,0.0,80,9,10,1013,14,29,23,27,12,1,0,2018-01-10,14.0,Passing clouds.,24.0,23.0,1012.0,0.0,0.0,89.0,2018,1,10
26,0.0,80,9,10,1013,15,29,23,26,11,1,1,2018-01-10,14.0,Passing clouds.,24.0,23.0,1012.0,0.0,0.0,89.0,2018,1,10
26,0.0,81,9,10,1013,17,29,23,26,11,1,2,2018-01-10,14.0,Passing clouds.,24.0,23.0,1012.0,0.0,0.0,89.0,2018,1,10
26,0.0,82,8,10,1013,19,28,22,26,11,1,3,2018-01-10,14.0,Passing clouds.,24.0,23.0,1012.0,0.0,0.0,89.0,2018,1,10
26,0.0,80,7,10,1014,20,29,22,26,9,1,4,2018-01-10,14.0,Passing clouds.,24.0,23.0,1012.0,0.0,0.0,89.0,2018,1,10
26,0.0,78,7,10,1014,21,29,22,26,8,1,5,2018-01-10,14.0,Passing clouds.,24.0,23.0,1012.0,0.0,0.0,89.0,2018,1,10
27,0.0,76,6,10,1014,22,29,22,27,7,7,6,2018-01-10,6.0,Partly sunny.,30.0,26.0,507.0,3.0,100.0,32.0,2018,1,10
28,0.0,72,7,10,1014,28,31,22,28,8,7,7,2018-01-10,6.0,Partly sunny.,30.0,26.0,507.0,3.0,100.0,32.0,2018,1,10
29,0.0,67,9,10,1014,33,32,22,29,10,7,8,2018-01-10,6.0,Partly sunny.,30.0,26.0,507.0,3.0,100.0,32.0,2018,1,10
30,0.0,63,10,10,1014,38,34,22,30,12,8,9,2018-01-10,6.0,Partly sunny.,30.0,26.0,507.0,3.0,100.0,32.0,2018,1,10
31,0.0,60,12,10,1013,40,34,22,31,14,8,10,2018-01-10,6.0,Partly sunny.,30.0,26.0,507.0,3.0,100.0,32.0,2018,1,10
31,0.0,58,14,10,1013,41,35,22,31,17,8,11,2018-01-10,6.0,Partly sunny.,30.0,26.0,507.0,3.0,100.0,32.0,2018,1,10
32,0.0,56,17,10,1012,43,35,22,32,19,8,12,2018-01-10,6.0,Partly sunny.,31.0,30.0,1010.0,2.0,320.0,60.0,2018,1,10
31,0.0,58,17,10,1012,33,34,22,31,21,8,13,2018-01-10,6.0,Partly sunny.,31.0,30.0,1010.0,2.0,320.0,60.0,2018,1,10
30,0.0,61,18,10,1012,22,33,22,30,23,7,14,2018-01-10,6.0,Partly sunny.,31.0,30.0,1010.0,2.0,320.0,60.0,2018,1,10
29,0.0,64,19,10,1012,12,32,22,29,24,7,15,2018-01-10,6.0,Partly sunny.,31.0,30.0,1010.0,2.0,320.0,60.0,2018,1,10
28,0.0,67,16,10,1012,12,31,22,28,22,7,16,2018-01-10,6.0,Partly sunny.,31.0,30.0,1010.0,2.0,320.0,60.0,2018,1,10
28,0.0,70,14,10,1013,12,30,22,28,19,7,17,2018-01-10,6.0,Partly sunny.,31.0,30.0,1010.0,2.0,320.0,60.0,2018,1,10
27,0.0,73,12,10,1013,11,29,22,27,16,1,18,2018-01-10,14.0,Passing clouds.,27.0,25.0,1012.0,1.0,30.0,80.0,2018,1,10
27,0.0,75,12,10,1013,16,29,22,27,16,1,19,2018-01-10,14.0,Passing clouds.,27.0,25.0,1012.0,1.0,30.0,80.0,2018,1,10
26,0.0,76,12,10,1013,20,29,22,26,17,1,20,2018-01-10,14.0,Passing clouds.,27.0,25.0,1012.0,1.0,30.0,80.0,2018,1,10
26,0.0,78,12,10,1013,25,29,22,26,17,1,21,2018-01-10,14.0,Passing clouds.,27.0,25.0,1012.0,1.0,30.0,80.0,2018,1,10
26,0.0,78,11,10,1013,29,28,22,26,16,1,22,2018-01-10,14.0,Passing clouds.,27.0,25.0,1012.0,1.0,30.0,80.0,2018,1,10
26,0.0,79,11,10,1013,32,28,22,26,15,1,23,2018-01-10,14.0,Passing clouds.,27.0,25.0,1012.0,1.0,30.0,80.0,2018,1,10
26,0.0,79,10,10,1013,36,28,22,26,13,1,0,2018-01-11,14.0,Haze.,25.0,25.0,1011.0,3.0,30.0,70.0,2018,1,11
25,0.0,79,10,10,1013,33,28,22,25,13,1,1,2018-01-11,14.0,Haze.,25.0,25.0,1011.0,3.0,30.0,70.0,2018,1,11
25,0.0,79,10,10,1013,30,27,21,25,13,1,2,2018-01-11,14.0,Haze.,25.0,25.0,1011.0,3.0,30.0,70.0,2018,1,11
25,0.0,79,10,10,1013,27,27,21,25,13,1,3,2018-01-11,14.0,Haze.,25.0,25.0,1011.0,3.0,30.0,70.0,2018,1,11
26,0.0,77,9,10,1013,24,28,21,26,12,1,4,2018-01-11,14.0,Haze.,25.0,25.0,1011.0,3.0,30.0,70.0,2018,1,11
26,0.0,74,9,10,1013,21,28,21,26,10,1,5,2018-01-11,14.0,Haze.,25.0,25.0,1011.0,3.0,30.0,70.0,2018,1,11
26,0.0,71,8,10,1014,17,28,21,26,9,7,6,2018-01-11,2.0,Scattered clouds.,30.0,25.0,1013.0,4.0,30.0,59.0,2018,1,11
27,0.0,67,12,10,1014,25,29,21,27,14,7,7,2018-01-11,2.0,Scattered clouds.,30.0,25.0,1013.0,4.0,30.0,59.0,2018,1,11
28,0.0,63,16,10,1013,32,31,21,28,18,7,8,2018-01-11,2.0,Scattered clouds.,30.0,25.0,1013.0,4.0,30.0,59.0,2018,1,11
29,0.0,59,20,10,1013,39,32,20,29,23,7,9,2018-01-11,2.0,Scattered clouds.,30.0,25.0,1013.0,4.0,30.0,59.0,2018,1,11
29,0.0,59,17,10,1013,36,31,20,29,20,7,10,2018-01-11,2.0,Scattered clouds.,30.0,25.0,1013.0,4.0,30.0,59.0,2018,1,11
29,0.0,59,15,10,1012,33,31,20,29,18,7,11,2018-01-11,2.0,Scattered clouds.,30.0,25.0,1013.0,4.0,30.0,59.0,2018,1,11
29,0.0,60,13,10,1012,31,31,20,29,16,7,12,2018-01-11,18.0,Light rain. Overcast.,29.0,28.0,1011.0,3.0,40.0,60.0,2018,1,11
28,0.0,64,14,9,1012,38,30,21,28,18,7,13,2018-01-11,18.0,Light rain. Overcast.,29.0,28.0,1011.0,3.0,40.0,60.0,2018,1,11
28,1.4,68,16,8,1011,45,30,21,28,21,6,14,2018-01-11,18.0,Light rain. Overcast.,29.0,28.0,1011.0,3.0,40.0,60.0,2018,1,11
27,1.9,72,17,7,1011,53,29,21,27,24,6,15,2018-01-11,18.0,Light rain. Overcast.,29.0,28.0,1011.0,3.0,40.0,60.0,2018,1,11
27,0.9,73,16,8,1011,51,29,21,27,22,6,16,2018-01-11,18.0,Light rain. Overcast.,29.0,28.0,1011.0,3.0,40.0,60.0,2018,1,11
26,0.0,73,15,9,1012,50,29,21,26,20,7,17,2018-01-11,18.0,Light rain. Overcast.,29.0,28.0,1011.0,3.0,40.0,60.0,2018,1,11
26,0.0,74,14,10,1013,49,28,21,26,19,1,18,2018-01-11,34.0,Light rain. Overcast.,25.0,25.0,1013.0,1.0,70.0,75.0,2018,1,11
26,0.0,75,15,10,1013,50,28,21,26,21,1,19,2018-01-11,34.0,Light rain. Overcast.,25.0,25.0,1013.0,1.0,70.0,75.0,2018,1,11
26,0.0,75,17,10,1013,50,28,21,26,24,1,20,2018-01-11,34.0,Light rain. Overcast.,25.0,25.0,1013.0,1.0,70.0,75.0,2018,1,11
25,0.0,76,18,10,1013,51,27,21,25,26,1,21,2018-01-11,34.0,Light rain. Overcast.,25.0,25.0,1013.0,1.0,70.0,75.0,2018,1,11
25,0.0,76,17,10,1013,50,27,20,25,25,1,22,2018-01-11,34.0,Light rain. Overcast.,25.0,25.0,1013.0,1.0,70.0,75.0,2018,1,11
25,0.0,76,16,10,1013,50,27,20,25,24,1,23,2018-01-11,34.0,Light rain. Overcast.,25.0,25.0,1013.0,1.0,70.0,75.0,2018,1,11
25,0.0,76,15,10,1012,49,26,20,25,22,1,0,2018-01-12,14.0,Passing clouds.,24.0,24.0,1012.0,0.0,0.0,76.0,2018,1,12
24,0.0,75,15,10,1013,52,26,20,24,22,1,1,2018-01-12,14.0,Passing clouds.,24.0,24.0,1012.0,0.0,0.0,76.0,2018,1,12
24,0.0,75,15,10,1013,55,26,20,24,22,1,2,2018-01-12,14.0,Passing clouds.,24.0,24.0,1012.0,0.0,0.0,76.0,2018,1,12
24,0.0,75,15,10,1013,58,26,20,24,22,1,3,2018-01-12,14.0,Passing clouds.,24.0,24.0,1012.0,0.0,0.0,76.0,2018,1,12
25,0.0,74,13,10,1013,46,26,19,25,18,1,4,2018-01-12,14.0,Passing clouds.,24.0,24.0,1012.0,0.0,0.0,76.0,2018,1,12
25,0.0,72,11,10,1014,33,27,19,25,14,1,5,2018-01-12,14.0,Passing clouds.,24.0,24.0,1012.0,0.0,0.0,76.0,2018,1,12
25,0.0,70,8,10,1014,21,27,19,25,10,7,6,2018-01-12,7.0,Overcast.,28.0,25.0,1014.0,5.0,80.0,64.0,2018,1,12
26,0.0,68,16,10,1014,25,28,20,26,18,7,7,2018-01-12,7.0,Overcast.,28.0,25.0,1014.0,5.0,80.0,64.0,2018,1,12
27,0.0,65,23,10,1014,29,29,20,27,27,7,8,2018-01-12,7.0,Overcast.,28.0,25.0,1014.0,5.0,80.0,64.0,2018,1,12
28,0.0,63,31,10,1014,32,29,20,28,36,7,9,2018-01-12,7.0,Overcast.,28.0,25.0,1014.0,5.0,80.0,64.0,2018,1,12
27,0.0,62,31,10,1014,31,29,20,27,35,7,10,2018-01-12,7.0,Overcast.,28.0,25.0,1014.0,5.0,80.0,64.0,2018,1,12
27,0.0,61,31,10,1013,29,29,19,27,35,7,11,2018-01-12,7.0,Overcast.,28.0,25.0,1014.0,5.0,80.0,64.0,2018,1,12
27,0.0,61,31,10,1013,28,29,19,27,35,7,12,2018-01-12,6.0,Partly sunny.,28.0,27.0,1012.0,8.0,100.0,52.0,2018,1,12
27,0.0,62,31,10,1013,28,28,19,27,37,7,13,2018-01-12,6.0,Partly sunny.,28.0,27.0,1012.0,8.0,100.0,52.0,2018,1,12
26,0.0,63,31,10,1012,29,27,18,26,39,7,14,2018-01-12,6.0,Partly sunny.,28.0,27.0,1012.0,8.0,100.0,52.0,2018,1,12
25,0.0,64,31,10,1012,30,27,18,25,41,7,15,2018-01-12,6.0,Partly sunny.,28.0,27.0,1012.0,8.0,100.0,52.0,2018,1,12
25,0.0,65,26,10,1013,27,27,18,25,34,7,16,2018-01-12,6.0,Partly sunny.,28.0,27.0,1012.0,8.0,100.0,52.0,2018,1,12
25,0.0,65,20,10,1014,24,26,18,25,27,6,17,2018-01-12,6.0,Partly sunny.,28.0,27.0,1012.0,8.0,100.0,52.0,2018,1,12
25,0.0,66,15,10,1014,21,26,18,25,21,1,18,2018-01-12,14.0,Passing clouds.,25.0,25.0,1014.0,4.0,70.0,80.0,2018,1,12
24,0.0,67,16,10,1014,24,26,18,24,24,1,19,2018-01-12,14.0,Passing clouds.,25.0,25.0,1014.0,4.0,70.0,80.0,2018,1,12
24,0.0,68,18,10,1015,27,26,18,24,27,1,20,2018-01-12,14.0,Passing clouds.,25.0,25.0,1014.0,4.0,70.0,80.0,2018,1,12
24,0.0,69,20,10,1015,30,26,18,24,30,1,21,2018-01-12,14.0,Passing clouds.,25.0,25.0,1014.0,4.0,70.0,80.0,2018,1,12
24,0.0,69,18,10,1015,28,26,18,24,26,1,22,2018-01-12,14.0,Passing clouds.,25.0,25.0,1014.0,4.0,70.0,80.0,2018,1,12
24,0.0,69,16,10,1014,27,26,18,24,23,1,23,2018-01-12,14.0,Passing clouds.,25.0,25.0,1014.0,4.0,70.0,80.0,2018,1,12
24,0.0,69,14,10,1014,25,26,18,24,19,1,0,2018-01-13,14.0,Passing clouds.,24.0,23.0,1013.0,4.0,320.0,70.0,2018,1,13
24,0.0,70,16,10,1014,28,26,18,24,23,1,1,2018-01-13,14.0,Passing clouds.,24.0,23.0,1013.0,4.0,320.0,70.0,2018,1,13
24,0.0,71,18,10,1014,31,25,18,24,26,1,2,2018-01-13,14.0,Passing clouds.,24.0,23.0,1013.0,4.0,320.0,70.0,2018,1,13
24,0.0,72,20,10,1014,33,25,18,24,29,1,3,2018-01-13,14.0,Passing clouds.,24.0,23.0,1013.0,4.0,320.0,70.0,2018,1,13
24,0.0,71,20,10,1014,34,26,18,24,29,1,4,2018-01-13,14.0,Passing clouds.,24.0,23.0,1013.0,4.0,320.0,70.0,2018,1,13
24,0.0,69,21,10,1015,35,26,18,24,28,1,5,2018-01-13,14.0,Passing clouds.,24.0,23.0,1013.0,4.0,320.0,70.0,2018,1,13
25,0.0,68,21,10,1015,36,26,18,25,28,6,6,2018-01-13,6.0,Partly sunny.,29.0,25.0,1014.0,8.0,0.0,61.0,2018,1,13
25,0.0,66,27,10,1015,30,27,19,25,33,7,7,2018-01-13,6.0,Partly sunny.,29.0,25.0,1014.0,8.0,0.0,61.0,2018,1,13
26,0.0,64,33,10,1015,23,27,19,26,39,7,8,2018-01-13,6.0,Partly sunny.,29.0,25.0,1014.0,8.0,0.0,61.0,2018,1,13
27,0.0,62,39,10,1015,17,28,19,27,44,7,9,2018-01-13,6.0,Partly sunny.,29.0,25.0,1014.0,8.0,0.0,61.0,2018,1,13
27,0.0,62,38,10,1015,17,28,19,27,43,7,10,2018-01-13,6.0,Partly sunny.,29.0,25.0,1014.0,8.0,0.0,61.0,2018,1,13
27,0.0,62,37,10,1014,17,28,19,27,42,7,11,2018-01-13,6.0,Partly sunny.,29.0,25.0,1014.0,8.0,0.0,61.0,2018,1,13
27,0.0,62,36,10,1014,17,28,19,27,41,7,12,2018-01-13,3.0,Haze.,30.0,28.0,1012.0,8.0,90.0,50.0,2018,1,13
26,0.0,63,35,10,1013,15,28,19,26,42,7,13,2018-01-13,3.0,Haze.,30.0,28.0,1012.0,8.0,90.0,50.0,2018,1,13
26,0.0,64,34,10,1013,13,27,19,26,44,7,14,2018-01-13,3.0,Haze.,30.0,28.0,1012.0,8.0,90.0,50.0,2018,1,13
26,0.0,66,33,10,1013,12,27,19,26,45,7,15,2018-01-13,3.0,Haze.,30.0,28.0,1012.0,8.0,90.0,50.0,2018,1,13
25,0.0,67,31,10,1013,14,27,19,25,42,7,16,2018-01-13,3.0,Haze.,30.0,28.0,1012.0,8.0,90.0,50.0,2018,1,13
25,0.0,68,28,10,1014,16,26,18,25,39,6,17,2018-01-13,3.0,Haze.,30.0,28.0,1012.0,8.0,90.0,50.0,2018,1,13
25,0.0,69,25,10,1014,18,26,18,25,37,1,18,2018-01-13,14.0,Passing clouds.,26.0,24.0,1014.0,2.0,120.0,66.0,2018,1,13
24,0.0,69,23,10,1014,19,26,18,24,34,1,19,2018-01-13,14.0,Passing clouds.,26.0,24.0,1014.0,2.0,120.0,66.0,2018,1,13
24,0.0,69,22,10,1014,19,26,18,24,32,1,20,2018-01-13,14.0,Passing clouds.,26.0,24.0,1014.0,2.0,120.0,66.0,2018,1,13
24,0.0,70,20,10,1014,20,26,18,24,29,1,21,2018-01-13,14.0,Passing clouds.,26.0,24.0,1014.0,2.0,120.0,66.0,2018,1,13
24,0.0,71,19,10,1014,19,26,19,24,27,1,22,2018-01-13,14.0,Passing clouds.,26.0,24.0,1014.0,2.0,120.0,66.0,2018,1,13
24,0.0,72,18,10,1014,19,26,19,24,25,1,23,2018-01-13,14.0,Passing clouds.,26.0,24.0,1014.0,2.0,120.0,66.0,2018,1,13
24,0.0,73,17,10,1014,18,26,19,24,23,1,0,2018-01-14,14.0,Passing clouds.,23.0,22.0,1013.0,1.0,290.0,80.0,2018,1,14
24,0.0,73,16,10,1014,28,26,19,24,23,1,1,2018-01-14,14.0,Passing clouds.,23.0,22.0,1013.0,1.0,290.0,80.0,2018,1,14
24,0.0,74,16,10,1014,38,25,19,24,23,1,2,2018-01-14,14.0,Passing clouds.,23.0,22.0,1013.0,1.0,290.0,80.0,2018,1,14
23,0.0,74,16,10,1014,48,25,19,23,23,1,3,2018-01-14,14.0,Passing clouds.,23.0,22.0,1013.0,1.0,290.0,80.0,2018,1,14
24,0.0,73,14,10,1014,50,26,19,24,19,1,4,2018-01-14,14.0,Passing clouds.,23.0,22.0,1013.0,1.0,290.0,80.0,2018,1,14
24,0.0,72,12,10,1015,53,26,19,24,15,1,5,2018-01-14,14.0,Passing clouds.,23.0,22.0,1013.0,1.0,290.0,80.0,2018,1,14
25,0.0,71,9,10,1015,56,26,19,25,11,6,6,2018-01-14,6.0,Partly sunny.,28.0,24.0,1014.0,3.0,290.0,63.0,2018,1,14
26,0.0,68,15,10,1015,50,27,19,26,17,7,7,2018-01-14,6.0,Partly sunny.,28.0,24.0,1014.0,3.0,290.0,63.0,2018,1,14
27,0.0,64,20,10,1014,44,29,19,27,23,7,8,2018-01-14,6.0,Partly sunny.,28.0,24.0,1014.0,3.0,290.0,63.0,2018,1,14
28,0.0,61,25,10,1014,38,30,20,28,29,7,9,2018-01-14,6.0,Partly sunny.,28.0,24.0,1014.0,3.0,290.0,63.0,2018,1,14
28,0.0,61,26,10,1014,36,30,20,28,30,7,10,2018-01-14,6.0,Partly sunny.,28.0,24.0,1014.0,3.0,290.0,63.0,2018,1,14
28,0.0,61,28,10,1013,34,30,20,28,32,7,11,2018-01-14,6.0,Partly sunny.,28.0,24.0,1014.0,3.0,290.0,63.0,2018,1,14
29,0.0,60,30,10,1012,31,31,20,29,34,7,12,2018-01-14,6.0,Partly sunny.,29.0,28.0,1011.0,3.0,80.0,56.0,2018,1,14
28,0.0,63,28,10,1012,28,30,20,28,34,7,13,2018-01-14,6.0,Partly sunny.,29.0,28.0,1011.0,3.0,80.0,56.0,2018,1,14
27,0.0,65,27,10,1012,25,29,20,27,35,7,14,2018-01-14,6.0,Partly sunny.,29.0,28.0,1011.0,3.0,80.0,56.0,2018,1,14
26,0.0,67,26,10,1012,22,28,20,26,35,7,15,2018-01-14,6.0,Partly sunny.,29.0,28.0,1011.0,3.0,80.0,56.0,2018,1,14
26,0.0,69,24,10,1012,22,28,20,26,33,7,16,2018-01-14,6.0,Partly sunny.,29.0,28.0,1011.0,3.0,80.0,56.0,2018,1,14
26,0.0,70,21,10,1013,22,27,20,26,30,7,17,2018-01-14,6.0,Partly sunny.,29.0,28.0,1011.0,3.0,80.0,56.0,2018,1,14
25,0.0,71,19,10,1014,23,27,20,25,27,1,18,2018-01-14,17.0,Overcast.,26.0,24.0,1013.0,0.0,0.0,74.0,2018,1,14
25,0.0,72,18,10,1014,33,27,20,25,26,1,19,2018-01-14,17.0,Overcast.,26.0,24.0,1013.0,0.0,0.0,74.0,2018,1,14
25,0.0,72,17,10,1014,43,27,20,25,25,1,20,2018-01-14,17.0,Overcast.,26.0,24.0,1013.0,0.0,0.0,74.0,2018,1,14
25,0.0,73,16,10,1014,53,27,20,25,24,1,21,2018-01-14,17.0,Overcast.,26.0,24.0,1013.0,0.0,0.0,74.0,2018,1,14
25,0.0,73,14,10,1014,42,27,20,25,20,1,22,2018-01-14,17.0,Overcast.,26.0,24.0,1013.0,0.0,0.0,74.0,2018,1,14
25,0.0,74,12,10,1013,31,27,20,25,17,1,23,2018-01-14,17.0,Overcast.,26.0,24.0,1013.0,0.0,0.0,74.0,2018,1,14
25,0.0,75,10,10,1013,20,27,20,25,13,1,0,2018-01-15,14.0,Haze.,24.0,23.0,1012.0,0.0,0.0,80.0,2018,1,15
25,0.0,76,10,10,1012,22,27,20,25,14,1,1,2018-01-15,14.0,Haze.,24.0,23.0,1012.0,0.0,0.0,80.0,2018,1,15
25,0.0,77,10,10,1012,25,26,20,25,14,1,2,2018-01-15,14.0,Haze.,24.0,23.0,1012.0,0.0,0.0,80.0,2018,1,15
24,0.0,79,11,10,1012,27,26,20,24,15,1,3,2018-01-15,14.0,Haze.,24.0,23.0,1012.0,0.0,0.0,80.0,2018,1,15
25,0.0,77,10,10,1012,31,27,20,25,13,1,4,2018-01-15,14.0,Haze.,24.0,23.0,1012.0,0.0,0.0,80.0,2018,1,15
25,0.0,75,10,10,1012,35,27,20,25,12,1,5,2018-01-15,14.0,Haze.,24.0,23.0,1012.0,0.0,0.0,80.0,2018,1,15
26,0.0,73,9,10,1013,39,27,20,26,10,7,6,2018-01-15,6.0,Partly sunny.,29.0,24.0,1012.0,2.0,50.0,65.0,2018,1,15
